uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc,url,junkipedia_url,format,platform,title,content,media,published_at,created_at,engagement,channel_name,handle,channel_url,profile_image,bio,transcript_text,channel_uid
771259074449150,Hydrogen is a lower-emissions fuel that can decarbonise heavy-emitting industries and meet the world’s growing energy demand.,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=771259074449150&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240945774,photo,Facebook,How do we use hydrogen?,Hydrogen is a lower-emissions fuel that can decarbonise heavy-emitting industries and meet the world’s growing energy demand.,https://ati-fb-ads-creatives.s3.amazonaws.com/IN/771259074449150/pattern2_image_0.jpg,2023-06-12T00:00:00Z,2024-05-28T12:22:56Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
151995700899057,The growing role of natural gas in India’s energy mix could help reduce emissions and pave the net-zero pathway.,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=151995700899057&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240945992,photo,Facebook,India’s energy future,The growing role of natural gas in India’s energy mix could help reduce emissions and pave the net-zero pathway.,https://ati-fb-ads-creatives.s3.amazonaws.com/IN/151995700899057/pattern2_image_0.jpg,2023-04-19T00:00:00Z,2024-05-28T12:23:09Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
3005408959761663,"Randall King spends a lot of time on tour. With Mobil Delvac, he achieves peak performance –on the stage and on the road. *Sponsored Content",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=3005408959761663&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240946099,video,Facebook,On tour with Mobil Delvac,"Randall King spends a lot of time on tour. With Mobil Delvac, he achieves peak performance –on the stage and on the road. *Sponsored Content",https://ati-fb-ads-creatives.s3.amazonaws.com/US/3005408959761663/screenshot.png,2023-03-10T00:00:00Z,2024-05-28T12:23:15Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
210961864973416,"As a shareholder of ExxonMobil, you’re an owner of ExxonMobil. Our bottom line is your bottom line. Your vote counts.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=210961864973416&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240946104,video,Facebook,Vote with ExxonMobil,"As a shareholder of ExxonMobil, you’re an owner of ExxonMobil. Our bottom line is your bottom line. Your vote counts.",https://ati-fb-ads-creatives.s3.amazonaws.com/US/210961864973416/screenshot.png,2023-04-18T00:00:00Z,2024-05-28T12:23:15Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
285157740705634,"CCS technology is one of the most important low-cost technologies to help society lower carbon dioxide emissions, and Louisiana has the means, the experience and the conviction to usher it in responsibly.
  
  Discover how →",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=285157740705634&access_token=EAAJ6NXVnDJgBAG7Kct1HfVtJsT6S6kcO58XhLQRwyufFxz9uyHMRDGXpu9bR9gjdSMefnleIU8G74T0TJMEF1OM40WhqYoaztrv64NhesugLPUry35JhQh7zKBVeFTyW9q39krBYQgLf8DBEYrRAoPUEaPFFmnZAekgTwaAZDZD,https://www.junkipedia.org/posts/240946248,photo,Facebook,Carbon Capture & Storage,"CCS technology is one of the most important low-cost technologies to help society lower carbon dioxide emissions, and Louisiana has the means, the experience and the conviction to usher it in responsibly.
 
Discover how →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/285157740705634/pattern2_image_0.jpg,2023-06-22T00:00:00Z,2024-05-28T12:23:25Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
1741120832984462,Carbon capture technologies deployed at scale can help industrial sectors get closer to reaching net-zero ambitions.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=1741120832984462&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240946586,video,Facebook,Q&A with a CCS expert,Carbon capture technologies deployed at scale can help industrial sectors get closer to reaching net-zero ambitions.,https://ati-fb-ads-creatives.s3.amazonaws.com/IN/1741120832984462/screenshot.png,2023-09-05T00:00:00Z,2024-05-28T12:23:45Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
543789047915460,"From technology to collaboration, we are working to help reduce emissions across the Asia Pacific region.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=543789047915460&access_token=EAAW3aNZCNawABAFX73VzP4ZCOSkcicsLkg0MDBwlyzTrQxW53d7FSLnSZAi0dk6Pf6jv7IR2p5F2CZCrr3piX6QdDG7LHnujOlxRgdVE0JXKwJ1bNIfldyNLLZAJzU0ElaqFJwZBZBX3R47X904duDDaIhKYQpMqt9F7wYCrbhO6AZDZD,https://www.junkipedia.org/posts/240946674,photo,Facebook,Asia's CCS potential,"From technology to collaboration, we are working to help reduce emissions across the Asia Pacific region.",https://ati-fb-ads-creatives.s3.amazonaws.com/IN/543789047915460/pattern2_image_0.jpg,2023-05-15T00:00:00Z,2024-05-28T12:23:51Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
799244358613374,"TELL LAWMAKERS: Keep plastics in their place – in our economy and out of landfills!
  
 

  Advanced recycling expands the materials able to be recycled, including plastics essential to modern life, while contributing to a more circular economy.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=799244358613374&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240946765,photo,Facebook,Send a Letter,"TELL LAWMAKERS: Keep plastics in their place – in our economy and out of landfills!

Advanced recycling expands the materials able to be recycled, including plastics essential to modern life, while contributing to a more circular economy.",https://ati-fb-ads-creatives.s3.amazonaws.com/US/799244358613374/pattern2_image_0.jpg,2023-09-14T00:00:00Z,2024-05-28T12:23:58Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
296089606102146,"Don’t miss out!
  
  Urge Pennsylvania lawmakers to support technologies for a lower-carbon emissions future.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=296089606102146&access_token=EAAJ6NXVnDJgBAG7Kct1HfVtJsT6S6kcO58XhLQRwyufFxz9uyHMRDGXpu9bR9gjdSMefnleIU8G74T0TJMEF1OM40WhqYoaztrv64NhesugLPUry35JhQh7zKBVeFTyW9q39krBYQgLf8DBEYrRAoPUEaPFFmnZAekgTwaAZDZD,https://www.junkipedia.org/posts/240946821,photo,Facebook,Send a Letter,"Don’t miss out!
 
Urge Pennsylvania lawmakers to support technologies for a lower-carbon emissions future.",https://ati-fb-ads-creatives.s3.amazonaws.com/US/296089606102146/pattern2_image_0.jpg,2023-06-27T00:00:00Z,2024-05-28T12:24:03Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
202808132640568,"We want to better understand YOUR priorities, help us by providing your response before the survey closes!",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,https://www.facebook.com/ads/archive/render_ad/?id=202808132640568&access_token=EAAJ6NXVnDJgBAG7Kct1HfVtJsT6S6kcO58XhLQRwyufFxz9uyHMRDGXpu9bR9gjdSMefnleIU8G74T0TJMEF1OM40WhqYoaztrv64NhesugLPUry35JhQh7zKBVeFTyW9q39krBYQgLf8DBEYrRAoPUEaPFFmnZAekgTwaAZDZD,https://www.junkipedia.org/posts/240947120,photo,Facebook,Your Response is Needed!,"We want to better understand YOUR priorities, help us by providing your response before the survey closes!",https://ati-fb-ads-creatives.s3.amazonaws.com/US/202808132640568/pattern2_image_0.jpg,2023-05-18T00:00:00Z,2024-05-28T12:24:34Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
6961336497243812,"MAKE YOUR VOICE HEARD!
  
  Urge Sen. Fetterman to support advanced recycling – a proven technology that can help address plastic waste and bolster Pennsylvania's economy.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=6961336497243812&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947163,photo,Facebook,"Take Action, Pennsylvania!","MAKE YOUR VOICE HEARD!
 
Urge Sen. Fetterman to support advanced recycling – a proven technology that can help address plastic waste and bolster Pennsylvania's economy.",https://ati-fb-ads-creatives.s3.amazonaws.com/US/6961336497243812/pattern2_image_0.jpg,2023-09-14T00:00:00Z,2024-05-28T12:24:39Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
198797049481881,ExxonMobil supports scientists researching how to use hydrogen – which is a serious solution to help fight climate change.,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=198797049481881&access_token=EAAJ6NXVnDJgBADUbSZBpRj0c5qUhUKv6LZCC400KYJ3NUjNQau3R0r35kxqmqxymIIiQwRJ91ceHT3xeNMWQ9vrlVuZAcG3UMiwYI0uiVhh2n1lZASb8wcSMELk2nqgkBRKkZC2ZBB45dK8Ll5Wa97ZBTAvsiNJVdoFbFMoPcTX4wZDZD,https://www.junkipedia.org/posts/240947279,video,Facebook,The HEART of hydrogen,ExxonMobil supports scientists researching how to use hydrogen – which is a serious solution to help fight climate change.,https://ati-fb-ads-creatives.s3.amazonaws.com/IN/198797049481881/screenshot.png,2023-07-05T00:00:00Z,2024-05-28T12:24:53Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
196444763357784,"LOUISIANA: Ask the EPA to help bring new jobs and economic opportunity by giving Louisiana leaders control over the future of carbon capture and storage in the Bayou State!
  
 

  Send a comment ASAP →",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=196444763357784&access_token=EAAJ6NXVnDJgBAG7Kct1HfVtJsT6S6kcO58XhLQRwyufFxz9uyHMRDGXpu9bR9gjdSMefnleIU8G74T0TJMEF1OM40WhqYoaztrv64NhesugLPUry35JhQh7zKBVeFTyW9q39krBYQgLf8DBEYrRAoPUEaPFFmnZAekgTwaAZDZD,https://www.junkipedia.org/posts/240947290,photo,Facebook,DEADLINE APPROACHING,"LOUISIANA: Ask the EPA to help bring new jobs and economic opportunity by giving Louisiana leaders control over the future of carbon capture and storage in the Bayou State!

Send a comment ASAP →",https://ati-fb-ads-creatives.s3.amazonaws.com/US/196444763357784/pattern2_image_0.jpg,2023-06-06T00:00:00Z,2024-05-28T12:24:55Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
2271899229681273,"The U.S. can increase economic opportunities and reduce CO2 emissions, but we need YOUR help. 
  
 

  Send a comment to the federal government to support CO2 emissions reduction, with one click ASAP ↓",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=2271899229681273&access_token=EAAJ6NXVnDJgBOxLZBWsPpte7UFvKtL4DapNB34uEVOhvcmLj9V4PNrvCoGw7KnJJuEj6M6cXFGzXkKj3TWJ1tef8EJ21IPRc5ftf8a5eLKmtb61auSWXLBgZC5IL8QIMZCs68lAkIpi0rfZCtBN21Gb9VTy9Dpf1xCNcRFsrgFvZBn6751vtC5gZDZD,https://www.junkipedia.org/posts/240947318,photo,Facebook,SUPPORT LOW CARBON SOLUTIONS,"The U.S. can increase economic opportunities and reduce CO2 emissions, but we need YOUR help. 

Send a comment to the federal government to support CO2 emissions reduction, with one click ASAP ↓",https://ati-fb-ads-creatives.s3.amazonaws.com/US/2271899229681273/pattern2_image_0.jpg,2024-02-21T00:00:00Z,2024-05-28T12:24:57Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
346636505024747,FINAL NOTICE: Make your voice heard and tell the federal government to support economic opportunities and efforts to reduce CO2 emissions!,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=346636505024747&access_token=EAAJ6NXVnDJgBOxLZBWsPpte7UFvKtL4DapNB34uEVOhvcmLj9V4PNrvCoGw7KnJJuEj6M6cXFGzXkKj3TWJ1tef8EJ21IPRc5ftf8a5eLKmtb61auSWXLBgZC5IL8QIMZCs68lAkIpi0rfZCtBN21Gb9VTy9Dpf1xCNcRFsrgFvZBn6751vtC5gZDZD,https://www.junkipedia.org/posts/240947337,photo,Facebook,SEND A COMMENT,FINAL NOTICE: Make your voice heard and tell the federal government to support economic opportunities and efforts to reduce CO2 emissions!,https://ati-fb-ads-creatives.s3.amazonaws.com/US/346636505024747/pattern2_image_0.jpg,2024-02-21T00:00:00Z,2024-05-28T12:24:59Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
2096388034034090,"Time is Running Short: We need to hear from you ⚠️
  
  Will you urge lawmakers to support efforts to reduce CO2 emissions in Illinois?",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,https://www.facebook.com/ads/archive/render_ad/?id=2096388034034090&access_token=EAAJ6NXVnDJgBO9CyEtPNRg6By3efE88pkBSgI9uFLqInkY5XMt7gNTksgZAHZBzaOkw68aCIUlWhgB7ih8S1hGaZCMBMSZAhMLV62G6tnxPzgAATjUAzZCoSXBsNBOTHbqPUJmnk50hcvBgOZCjl6EmyIPaLDXaNgZBZBvJwgXWnO9AsTSgVtjiPbwZDZD,https://www.junkipedia.org/posts/240947424,photo,Facebook,Support low-carbon solutions,"Time is Running Short: We need to hear from you ⚠️
 
Will you urge lawmakers to support efforts to reduce CO2 emissions in Illinois?",https://ati-fb-ads-creatives.s3.amazonaws.com/US/2096388034034090/pattern2_image_0.jpg,2023-10-27T00:00:00Z,2024-05-28T12:25:08Z,0,ExxonMobil,ExxonMobil,https://facebook.com/925007000949719,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL0FFQ0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b359bb3c81d6f5e975c8ffe6b7131736a05ee1e1/13669834_977469509036801_2090763083452223027_n.png%3F_nc_cat=1&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Z_EF6L5Cgh0AX_IVn-A&_nc_ht=scontent-lax3-2.xx&_nc_tp=30&oh=08e831c0055fd76c88e9c7b16b6a4fc5&oe=60066DB4,NA,NA,925007000949719
